wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-20c,PR137-M0193,n/a,n/a,foghorn-main,surface accountability,complete bounded donor surface group: tests/servers,bounded recursive surface group,evidence/accountability,context/accountability group,tests/servers/test_admin_logic.py,05e04217aac2adb702be6d0a15c6004edfc7c9a15b66b138c89dd0dd9b1166bd,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; live target changes are independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0194,n/a,n/a,foghorn-main,surface accountability,complete bounded donor surface group: tests/servers/transports,bounded recursive surface group,evidence/accountability,context/accountability group,tests/servers/transports/test_axfr.py,9d21c37e1afc1d2843638d32faa0664ba56268d0508db84bfbadfe419b5f3af6,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; live target changes are independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0195,n/a,n/a,foghorn-main,surface accountability,complete bounded donor surface group: tests/stats,bounded recursive surface group,evidence/accountability,context/accountability group,tests/stats/test_async_logging_queue.py,81286a5057d29d8bac28841467c413c6f0180728cf38f1d7ae3c1caf1dbafbf3,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; live target changes are independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0196,n/a,n/a,foghorn-main,surface accountability,complete bounded donor surface group: tests/transports,bounded recursive surface group,evidence/accountability,context/accountability group,tests/transports/test_axfr_size_caps.py,9683d1cd2f093453f6bbc6806fb6061e78279e6594177faef26f02327c0e868b,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; live target changes are independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0197,n/a,n/a,foghorn-main,surface accountability,complete bounded donor surface group: tests/udp_server,bounded recursive surface group,evidence/accountability,context/accountability group,tests/udp_server/test_udp_server_resolver_errors.py,98f5cd99aaaa33724948f2e482d878800e3ed4dbca4fd2c0df9067de1ae5d178,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; live target changes are independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0198,n/a,n/a,foghorn-main,surface accountability,complete bounded donor surface group: tests/utils,bounded recursive surface group,evidence/accountability,context/accountability group,tests/utils/test_cache_registry.py,768b8b3e740f0e0c632aeca8c177108727d19adf1929508923c8e22c4476e864,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT; source reuse legally possible with attribution; live target changes are independently rederived,low,n/a,high,reviewed
post-refactor-20c,PR137-M0199,n/a,n/a,freedom-main,surface accountability,complete bounded donor surface group: .frontmatter/content,bounded recursive surface group,evidence/accountability,context/accountability group,.frontmatter/content/mediaDb.json,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,no explicit license found in archive; no direct source reuse; concepts/negative evidence/reference only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0200,n/a,n/a,freedom-main,surface accountability,complete bounded donor surface group: Shadowsocks,bounded recursive surface group,evidence/accountability,context/accountability group,Shadowsocks/config-sample.json,e779f2098bddf8648c8f55d54d5b93aea1b3cad4abac3ea40294ec6354a46d6e,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,no explicit license found in archive; no direct source reuse; concepts/negative evidence/reference only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0201,n/a,n/a,freedom-main,surface accountability,complete bounded donor surface group: Shadowsocksr,bounded recursive surface group,evidence/accountability,context/accountability group,Shadowsocksr/config-sample.json,445c770c9f2f21f187c8f3c1e3d5b6c2db0f94294e4b023c0eb121723c66f026,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,no explicit license found in archive; no direct source reuse; concepts/negative evidence/reference only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0202,n/a,n/a,freedom-main,surface accountability,complete bounded donor surface group: nginx,bounded recursive surface group,evidence/accountability,context/accountability group,nginx/nginx-sample.conf,0147f7f875087a7dad97cd6b2b875caa2da26e0f69f0d43f786ad582b652cca8,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,no explicit license found in archive; no direct source reuse; concepts/negative evidence/reference only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0203,n/a,n/a,freedom-main,surface accountability,complete bounded donor surface group: warp,bounded recursive surface group,evidence/accountability,context/accountability group,warp/config_kafka_warp_block-ir.json,13e230eca08802b4daa39f8cf95edc3e23f7d27a17246c923a24aa3eabb72b24,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,no explicit license found in archive; no direct source reuse; concepts/negative evidence/reference only,low,n/a,high,reviewed
