donor,path,sha256,size_bytes,file_type,classification,authority_status,semantic_record_ids,notes
Marzban-master,app/db/migrations/versions/b15eba6e5867_add_host_sni.py,605453ed2b2146b0b61f3999cea50c489c11220aebaf79b0bed565d1a7a61920,599,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/b25e7e6be241_added_users_usage_to_admin.py,06197acaf0ac240a03d7d81dab919b4484f29bb338ae6dd06fb86d6b9a3a89df,715,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/b3378dc6de01_hosts.py,526b153ae2c172cc88412e99787389e2650b7e455767c6019dbf125724caca11,985,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/be0c5f840473_fix_multiple_heads_error.py,6daefa71b376c4a1761dd8957fff77d49b989c29e28e63ffed956c92b9adf48f,410,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/c106bb40c861_alpn_fingerprint_hosts.py,a736638596b3b15335515a3070006fd50d20adb3034dc98404c5982842b90d4b,1427,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/c3cd674b9bcd_added_next_plan_for_user.py,af8c10aeeab4f35adbfa6e3b7017320f09f3315d9c3cea11ef8791d4941d344b,1122,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/c47250b790eb_add_user_note.py,a7167af406e3552bf4695d2bc3b286597662707b021c9cc7ae3a8252367a3196,671,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/ccbf9d322ae3_user_auto_delete_in_days.py,a7a5791b68260044fcc13b928b184dc33f6f65da82cb3332d96c41ad16a520d4,703,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/d02dcfbf1517_add_userusageresetlogs_model_and_data_.py,83e047ae732c46d97ea0d3c55d243961b9e89cdfef558ec3f107b328f24c136c,1613,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/d0a3960f5dad_usagelog_table_for_admin.py,82ef77ef29cf8778b90cfcdc33103302d5ce86a50666b4607a716f1f429f8c52,977,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/dd725e4d3628_fix_mysql_collations.py,7d144765cca1eafe9132053bc2c169206e1c9c6fe4837cd4b05795dc8060d7a6,4316,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/e3f0e888a563_rename_deactive_status_to_disabled.py,3bb1c064b09d3cecc184d2f995de673e05c067efe807a468fbb22b2b977987a3,3259,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/e410e5f15c3f_merge_fad8b1997c3a_a0d3d400ea75.py,28834f9b733d660455d505887e7b934c217af7e4357f7276d39c30c24e8c9749,419,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/e4a86bc8ec7b_node_user_usages.py,a6786092eaf925f5994fb5e3a1b0b01f70b89792a9d24079984aaf90a3c1a30f,1259,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/e56f1c781e46_fix_on_hold.py,4bf0206520135914e01b0c2999a834071949a64f8cf7644c241aee1f2ee59335,806,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/e7b869e999b4_increase_length_of_the_host_and_sni_.py,2acce750198df4c558295373a4e3ff64e7119a1cbec995f65e11e4bb682f5a4d,1426,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/e91236993f1a_inbounds_table_excluded_inbounds.py,f488abc6c07ef1bd2bb80e72e3669043e61fa69162af49b0cb534c441f8b16e5,1275,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/ece13c4c6f65_.py,9b168399c880ecdff1434f3f1d54f4135d3dfc8054bb43061af3348fcb11b1fe,399,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/fad8b1997c3a_case_insensitive_username.py,80eab1a03ba98de0568e825f0623a8cff923982b8ead01f2bdeebb354d742468,2809,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/fc01b1520e72_add_node_usages.py,ad217963afc04a0678b466df71703031446a48d90da61524ed5ccf2974627f4a,2848,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/migrations/versions/fe7796f840a4_remove_certficiate_from_nodes.py,6c12875b65b90bfb5661da63bb143a5cdcea23d22cd659feaf1d59ec468deb2e,692,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/db/models.py,a9f2256b6bb5e240255b4c92e8cbdd254318b14dc1dc2484b3ed845743988da8,12504,file,implementation,authoritative-source,FP-M0145,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/dependencies.py,20cd4138d2d4ab442f3cddaf789e217d7da1c99cc069b6d0a2bc21b918c61805,4452,file,implementation,authoritative-source,FP-M0140,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/discord/__init__.py,44f5c3769af521041a446a12605d4b86b3dbd4acf96e85a9500d856387d196d2,584,file,implementation,authoritative-source,FP-M0146,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/discord/handlers/report.py,7e08090cf9aaeaff26f3864b21e44b7e756ba64de1b166048565fa40c23a6460,7541,file,implementation,authoritative-source,FP-M0146,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/jobs/0_xray_core.py,48ca5cece9061c7c37c44c59080b2d591b1fdb9e74afcdfe7deff2750783db64,2279,file,implementation,authoritative-source,FP-M0147,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/jobs/__init__.py,a23061cd49e432cc028a6d657a7c3b8688aa6d97d71c25a8f9ada89430ad6ae5,375,file,implementation,authoritative-source,FP-M0147,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/jobs/record_usages.py,94192465dd7700c234075e7df4aefdb9ae098b22174d856ccb1b42d57090cc99,8072,file,implementation,authoritative-source,FP-M0147;E9-0015,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/jobs/remove_expired_users.py,67d7a50ed6ea28011860c942dd0975f38935bcd2caae35ce283ca239e60379d0,861,file,implementation,authoritative-source,FP-M0147,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/jobs/reset_user_data_usage.py,5b751accf0bf39b6e6e2cd69884fcb50fe9990ebc02968277614970775012d8e,1670,file,implementation,authoritative-source,FP-M0147,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/jobs/review_users.py,386f1e1195f5cf3f9e2780baa98386dfa782a8849f1efe6075b8659090afe449,4642,file,implementation,authoritative-source,FP-M0147,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/jobs/send_notifications.py,2dfb62f616537c1f2767285f690c28f804a60af910e8c70237d5095cc994bcde,3242,file,implementation,authoritative-source,FP-M0147,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/models/admin.py,76f6b86b31ecb93213a0eb5219d3f78a0b4abdaa2255b0719173771f3bde42f5,4410,file,implementation,authoritative-source,FP-M0148,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/models/core.py,c9ae89381dc6f5c0f37782e4db67acb1b665a2f924d60dafcb9b9ef6f9965d2f,120,file,implementation,authoritative-source,FP-M0148,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/models/node.py,b351884b43c8e3171ce34204406a01c80e425b4d13c5896cdae19c1d15da0a02,1888,file,implementation,authoritative-source,FP-M0148,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/models/proxy.py,81ccf056d53ae1a6fb9d530f3dc97494038fc0461e13bdf6a31ede41b2592ea6,5688,file,implementation,authoritative-source,FP-M0148,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/models/system.py,7b00c12bc9bb910578771beac8d4001dbb85e3ca473cb69df3a1e8ecb74807a2,438,file,implementation,authoritative-source,FP-M0148,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/models/user.py,cb92c72875bc4462d658d46c78261be0448dbd6c64c719d16887affc40b6a704,12540,file,implementation,authoritative-source,FP-M0148;E9-0011,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/models/user_template.py,fe1448af4dfe429a412efe7eaa0ec0eae8a6cb288799c5f037419d74d288213b,2150,file,implementation,authoritative-source,FP-M0148,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/__init__.py,6bb90aed47984ecd5ce8ad8e5446d393477e8387ca0a1e33cf76f78228663028,438,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/admin.py,1de20c9cb1b2b1f6a893cd7f6055655736d6f04ba7012a68bf9cd3882b5fa70c,6260,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/core.py,363acb740a628e33c165881bdbea9bc994910d613046e11b202cf56139456b62,4205,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/home.py,3937fab8709e053f766d8c833960ad3e7bad5b68bceb092c4f93369c0b94337f,282,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/node.py,26188b35751b18173088b38138d49874625febc74035858a211fc41da171b14b,6800,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/subscription.py,4d821f7c5aa6dccbcbcc9bbd9314f72670d1bcf92a3b96615be898fc5f9376d2,9295,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/system.py,0197342b7023fce8f25c25edc3916b4b1231b1f11eb9b1f088777abd61ea5ae1,3802,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/user.py,b8b822c29204931b787243de5af3c093ec60cba9c57bfe9d2781cb9f007bd838,14665,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/routers/user_template.py,94546040d1b86e28ad9be770bd8c73660b8b9d6c82257a1286fa548bddda05f8,3024,file,implementation,authoritative-source,FP-M0149,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/subscription/__init__.py,92bb70980537892333ff8e9b3b916a2997394e817d8b9a76039cfeb44a084ab4,369,file,implementation,authoritative-source,FP-M0150,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
Marzban-master,app/subscription/clash.py,6755b9205cc1faeb68076d37b900747393781dbafc276ea42fb7d0a36c363a0b,12080,file,implementation,authoritative-source,FP-M0150,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
