donor,path,language,kind,symbol,line,visibility,module_id,module_disposition,high_signal,high_signal_keywords,needs_semantic_review,resolution,semantic_record_ids,resolved_disposition,rationale
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,StreamAccess,80,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,PrintStatsConfig,86,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,RequestAtServerDeltas,96,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,RequestAtClientDeltas,104,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,enum,RequestActor,115,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,from,122,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,enum,VantagePoint,131,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,StreamDatapoint,138,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,enum,ApplicationProto,144,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,fmt,151,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,fmt,157,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,QuicSessionClose,168,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,H2SessionClose,184,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,QuicStreamStopSending,198,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,fmt,204,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,QuicStreamReset,215,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,fmt,222,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,H2StreamReset,234,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,fmt,240,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,Datastore,246,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,is_bidi,376,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_netlog_event,381,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_netlog_quic,409,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_netlog_h3,686,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_netlog_h2,801,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_event,1089,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,with_qlog_events,1135,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,finalize,1160,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,hydrate_http_requests,1171,public,quiche-qlog-dancer,reference-only,yes,http,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_transport_parameters_set,1178,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_packet_received,1224,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_packet_sent,1317,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_stream_data_moved,1417,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_metrics_updated,1446,internal,quiche-qlog-dancer,reference-only,yes,log;update,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_congestion_state_updated,1496,internal,quiche-qlog-dancer,reference-only,yes,log;update,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,get_or_insert_http_req,1510,internal,quiche-qlog-dancer,reference-only,yes,http,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_h3_frame_created_client,1520,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_h3_frame_created_server,1560,internal,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_h3_frame_parsed_client,1590,internal,quiche-qlog-dancer,reference-only,yes,parse;log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,consume_qlog_h3_frame_parsed_server,1627,internal,quiche-qlog-dancer,reference-only,yes,parse;log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,with_sqlog_reader_events,1668,public,quiche-qlog-dancer,reference-only,yes,log;read,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,NetlogSession,1705,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,fmt,1716,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,RequestDiscovery,1725,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,StreamBind,1730,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,struct,ReqOverH3,1740,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/datastore.rs,rust,fn,with_netlog_reader,1749,public,quiche-qlog-dancer,reference-only,yes,log;read,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,enum,PacketType,52,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,from_qlog_packet_type,63,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,from_netlog_packet_header,77,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,from_netlog_encryption_level,97,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,enum,SerializationFormat,113,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,from_file_extension,121,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,struct,VantagePointTypeShim,131,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,default,136,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,fmt,144,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,struct,LogFileDetails,149,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,enum,RawLogEvents,156,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,struct,LogFileData,162,public,quiche-qlog-dancer,reference-only,yes,log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,struct,LogFileParseResult,167,public,quiche-qlog-dancer,reference-only,yes,parse;log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,parse_log_file,172,public,quiche-qlog-dancer,reference-only,yes,parse;log,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,read_qlog_from_file,285,public,quiche-qlog-dancer,reference-only,yes,log;read,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,qlog_seq_reader,296,public,quiche-qlog-dancer,reference-only,yes,log;read,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,netlog_with_reader,323,public,quiche-qlog-dancer,reference-only,yes,log;read,no,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,stringify_last,359,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,push_interp,372,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,create_file_recursive,383,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,category_and_type_from_name,392,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/lib.rs,rust,fn,category_and_type_from_event,406,public,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
Aether,quiche/qlog-dancer/src/main.rs,rust,fn,main,57,internal,quiche-qlog-dancer,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,QLOG visualization reference; target telemetry/UI remains authoritative.
