donor,path,sha256,size_bytes,mode,classification,authority,module,extension,semantic_record_ids,post_refactor_231_review,post_refactor_231_disposition,notes
IPtProxy-master,.gitignore,3b639b9365c0c056c9ffe169f715028d09168615651138ddcedf6540932a205c,3520,0o644,repository-administration,authoritative,.gitignore,n/a,PR231-F00001;PR231-M0001,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_client_bin.cc,7f1661cd24bb0d1d42caeb567e9a7ba96f1182e10a6ef612e5f36eaada6195bb,4970,0o644,vendored,vendored,src/net,.cc,PR231-F08204;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server.cc,bcc903ec241a954af09f4d17fb075df0d5ea8cad13d4c41651dd04e1dc102060,7612,0o644,vendored,vendored,src/net,.cc,PR231-F08205;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server.h,7825a1c456a3ec2f6959c416ca1635f71abb4b7378e7a6bb1bc8825ac49dbe82,4689,0o644,vendored,vendored,src/net,.h,PR231-F08206;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_backend_factory.cc,19a254378202be654e204ef2ac7576f0cc38e7339a7f99fcfb78dda86cef5cda,622,0o644,vendored,vendored,src/net,.cc,PR231-F08207;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_backend_factory.h,86738ef56bdf23ec374c476ea16dc89d300c6b854edd059b352487412006d1b2,714,0o644,vendored,vendored,src/net,.h,PR231-F08208;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_bin.cc,dd6287506112d0fbb2641bf1a0aab32e12cd06185960b39c68ee1be268f27eeb,1979,0o644,vendored,vendored,src/net,.cc,PR231-F08209;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_packet_writer.cc,e04efa605e5b8436e781b6873aff0ce930ad360e82f5920cbac892b363696c62,3269,0o644,vendored,vendored,src/net,.cc,PR231-F08210;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_packet_writer.h,1c3f2ed4fdc17ba83eef203e274d0bf73ce3aaefbb91d20db24480f4d9613deb,2530,0o644,vendored,vendored,src/net,.h,PR231-F08211;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_session_helper.cc,262a5cb865a41e9daaf39007dda15db893b5f3b4bfe8379623cf327bc5a88845,874,0o644,vendored,vendored,src/net,.cc,PR231-F08212;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_session_helper.h,2cb49a0504130d99bfe99bbf22b76a25332439de5373e6295ff11ca47ab04d79,1222,0o644,vendored,vendored,src/net,.h,PR231-F08213;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_socket.cc,d4e793cd414d6aa85ce8d037055f1825ec0fb223352bdece0fd741be8b09d73c,1624,0o644,vendored,vendored,src/net,.cc,PR231-F08214;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/quic_simple_server_socket.h,99e52b3f15e0f754fcaecd418df4d762a2cb3a12a70f78f91dd2ec8a4c421d87,610,0o644,vendored,vendored,src/net,.h,PR231-F08215;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/synchronous_host_resolver.cc,e645c804def6a2770710deecb505882c6927c16b764df55067865c60d718d6fa,3317,0o644,vendored,vendored,src/net,.cc,PR231-F08216;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/quic/synchronous_host_resolver.h,001baabfa49e6be1743307ba801b3835a8914b1b013f8bfa566876ecfad624fe,656,0o644,vendored,vendored,src/net,.h,PR231-F08217;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/root_store_tool/BUILD.gn,01542ae6c31a20f4d6cbb6de2974cda7aad1a26705a9486c79187e66d2b36306,371,0o644,vendored,vendored,src/net,.gn,PR231-F08218;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/root_store_tool/README.md,aac329b48008e425098f8fc448f26ba2d1a523284ca0266d0fa0b33121aaf0ce,376,0o644,vendored,vendored,src/net,.md,PR231-F08219;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/root_store_tool/root_store_tool.cc,ff414f15a49cae29d0523266030e53f6e91fbdcd1e4ea39f856b475f7089f199,20538,0o644,vendored,vendored,src/net,.cc,PR231-F08220;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/stitch_net_log_files.py,09b8b11f01647544ff039e73f21727a022c07a021f7ce3978dc647f47897631b,3823,0o755,vendored,vendored,src/net,.py,PR231-F08221;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/stress_cache/stress_cache.cc,27fcbeb774aa68694f01a79e0fd23ef285b56d78c20a901a367286a4cab3f919,13708,0o644,vendored,vendored,src/net,.cc,PR231-F08222;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/testserver/run_testserver.cc,6e5870e9eb6ebd34d331a537ec0fafa90183bdda1352bedb0468dabea5ee14cf,4731,0o644,vendored,vendored,src/net,.cc,PR231-F08223;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/tld_cleanup/BUILD.gn,744eaa16f5b4ce32933062e0094022a3b0b38c9608dceee13e03189df0042f44,307,0o644,vendored,vendored,src/net,.gn,PR231-F08224;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/tld_cleanup/README.md,26200b9a94364ccb6a8a6f2ca33de768e501baa8e176257eaa2ffcb7938d7129,1398,0o644,vendored,vendored,src/net,.md,PR231-F08225;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/tld_cleanup/tld_cleanup.cc,77da8b0b6f200f0590615cbf0896f2ee50ae0af59f9238ffeaec07db6f5b0113,3743,0o644,vendored,vendored,src/net,.cc,PR231-F08226;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/tld_cleanup/tld_cleanup_util.cc,c63fbde4bc209c5f323193b04a1157c26cb2af24f2aee883c1f72d58f21da83c,7487,0o644,vendored,vendored,src/net,.cc,PR231-F08227;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/tld_cleanup/tld_cleanup_util.h,97b53bad10fea06eadd722e10b1b84da72c9d6800ee25ffa92c8c6ac2d8e60e7,1661,0o644,vendored,vendored,src/net,.h,PR231-F08228;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/BUILD.gn,8d3a347d67d0889d1aeba4915a9e917ed98f9806e7af0c8db6a57f8e940aace9,964,0o644,vendored,vendored,src/net,.gn,PR231-F08229;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/README.md,bd184d61b6167a66e06cf20055186557bb79eaf522b0b879ada32480212d38aa,9579,0o644,vendored,vendored,src/net,.md,PR231-F08230;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/cert_util.cc,e405fb94342d232731e23c43253b56f7c5e0d6d3f54e85c2054bd5aa3636be91,4877,0o644,vendored,vendored,src/net,.cc,PR231-F08231;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/cert_util.h,4d05ab261b716f732a25bfdeb96e46510a0c3bd391e746d456060a2c5d2c45be,1800,0o644,vendored,vendored,src/net,.h,PR231-F08232;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/input_file_parsers.cc,6209afca08f223ca95e69aa9cfbfbff71fa7065d1475d89448dd95bd2efcedeb,17737,0o644,vendored,vendored,src/net,.cc,PR231-F08233;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/input_file_parsers.h,5fdbf9d8ab616bed28fc8a186e4ab66f05d6e79a452eb24fc912182ce2ca3048,1502,0o644,vendored,vendored,src/net,.h,PR231-F08234;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/pinset.cc,8c58397c14f4e8c3d1f137869e19569bd8bd1b4743ed4503826f4d1d92745b25,607,0o644,vendored,vendored,src/net,.cc,PR231-F08235;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/pinset.h,8a182c216febf3519c9e14dd31c47715dfcd9f48e766eb67f40103368a137472,1580,0o644,vendored,vendored,src/net,.h,PR231-F08236;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/pinsets.cc,70373811eed944b8701fc46728e11476ac09fe8b5847f6c81cae8909a9ad7d42,802,0o644,vendored,vendored,src/net,.cc,PR231-F08237;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/pinsets.h,36ea07060f86da2806a56f857a6e1625da57f1658378f0134901a286d3848ea0,1597,0o644,vendored,vendored,src/net,.h,PR231-F08238;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/preloaded_state_generator.cc,b1033bc4ffe6789bdc74b0c6bdc617e1ff927525f6a2b7bc31937f2cd16503d0,9419,0o644,vendored,vendored,src/net,.cc,PR231-F08239;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/preloaded_state_generator.h,6e5645d0f1db3f4d0902771ea17c3f05b2a544ddcd0fd30e53922c50f91eeff0,1802,0o644,vendored,vendored,src/net,.h,PR231-F08240;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/spki_hash.cc,360326efb8a8d226dd2f4d0a656e02fd64c0f278f30cfe7e78d905564393e354,1160,0o644,vendored,vendored,src/net,.cc,PR231-F08241;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/spki_hash.h,5bc06337eb573910434460e56fb941bc3f95a18e068740652a676d4e0b33b0da,1376,0o644,vendored,vendored,src/net,.h,PR231-F08242;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/transport_security_state_entry.cc,628010c547a4894846af864121aeb168408fd90d88c3e561b4b89807071a61c8,1654,0o644,vendored,vendored,src/net,.cc,PR231-F08243;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/transport_security_state_entry.h,18a2d0445b4a965eb4fc7bf5b40efcaaf8b4de77707850967a193dabafcb6f7c,1480,0o644,vendored,vendored,src/net,.h,PR231-F08244;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/transport_security_state_generator/transport_security_state_generator.cc,9b39167dfed64dd3ee453af7733bd2679980b303670a9e84910c2e2980d1f514,10624,0o644,vendored,vendored,src/net,.cc,PR231-F08245;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/tools/truncate_net_log.py,b62b707c152a30f0af1f9804bd9440ee10f93eea2eed4acd3add488b1621ff81,3908,0o755,vendored,vendored,src/net,.py,PR231-F08246;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/traffic_annotation/BUILD.gn,54b6b3dbb6a857c035270628aa339eacf0dc34177e4586caa1e188c1aa211bbc,340,0o644,vendored,vendored,src/net,.gn,PR231-F08247;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/traffic_annotation/network_traffic_annotation.h,1a894318b2275145727f364e371f74d69808945307f3036a6ccaf18496e84ec8,15727,0o644,vendored,vendored,src/net,.h,PR231-F08248;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/traffic_annotation/network_traffic_annotation_android.cc,ce0b2d8b18e34f3f06e284acc82fd82163033508fdef842ff2aa537b4fea169f,429,0o644,vendored,vendored,src/net,.cc,PR231-F08249;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/traffic_annotation/network_traffic_annotation_test_helper.h,d03163db731c9db55c32802f21296466b9bb927e2b17e99a7e3d51cdb1f74e7a,839,0o644,vendored,vendored,src/net,.h,PR231-F08250;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/url_request/clear_site_data.cc,ff41ce9044f70f899e4e0e1e3f0913ac263c94c8c580421d8db3a6fdb3514a19,986,0o644,vendored,vendored,src/net,.cc,PR231-F08251;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/url_request/clear_site_data.h,85003a3eb6a76280e2f1f12f9bc264f7f9b169e25badf7c7099e87f2ecff2400,1041,0o644,vendored,vendored,src/net,.h,PR231-F08252;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/url_request/device_bound_session_mode.h,3d12ee1d8ca7c05628bb5982fe6833ff4ec496cbae44a312f6d3498466d29e7b,972,0o644,vendored,vendored,src/net,.h,PR231-F08253;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/url_request/redirect_info.cc,b55ce511f02084666601dce5a5f17dc2c4599c53571aad672fdad68538b4b8fc,4925,0o644,vendored,vendored,src/net,.cc,PR231-F08254;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/url_request/redirect_info.h,ef8cef7abd019436ddae31e2e6c1addfc3984ee0361eedbfaf377fd7c1e9f5e2,3763,0o644,vendored,vendored,src/net,.h,PR231-F08255;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/url_request/redirect_util.cc,7c907dce845118822b1b1330796790f20e84b999071a63aa19d03c3f878be63a,5615,0o644,vendored,vendored,src/net,.cc,PR231-F08256;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
naiveproxy-master,src/net/url_request/redirect_util.h,4f20a995ab1f60066881bad9ef63201cc11d3c1e310a02d3647fd9f712003f55,2165,0o644,vendored,vendored,src/net,.h,PR231-F08257;PR231-M0052,fresh-byte-reverified-and-context-reviewed,accounted-reference,Exhaustive per-file accountability; module decision retained.
