donor,path,language,kind,symbol,line,semantic_record_ids,resolution,rationale
nahan-main,nahan-main/_worker.js,javascript,binding,tName,670,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,ips,680,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,sec,681,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,proxies,682,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,proxyNames,683,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,profiles,684,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,nameExt,688,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,vName,689,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,tName,693,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,i18n,1190,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,lang,1230,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,sessionKey,1232,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,hostName,1233,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,key,1239,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,activeTab,1259,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,view,1265,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,deskBtn,1266,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,mobBtn,1267,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,container,1282,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,res,1286,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,data,1287,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,dateStr,1295,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,html,1296,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,input,1308,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,toast,1309,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,port,1329,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,proto,1330,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,rawIps,1331,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,ipsList,1332,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,finalIP,1334,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,fp,1335,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,path,1337,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,sec,1338,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,rawLink,1339,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,linkEl,1345,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,qrEl,1347,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,totalIps,1350,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,tCfg,1352,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,el,1364,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,payload,1365,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,dataStr,1375,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,dlAnchor,1376,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,binding,file,1386,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
