donor,category,path,line,excerpt
InviZible-master,dns,fastlane/metadata/android/en-US/changelogs/100077.txt,3,* Fixed use of system DNS when ignore_system_dns is disabled.
InviZible-master,dns,fastlane/metadata/android/en-US/changelogs/100077.txt,4,* Fixed use of system DNS with snowflake bridges.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100077.txt,5,* Fixed restore code of PRO version from backup.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100215.txt,2,* Optimized performance and memory usage in VPN mode.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100224.txt,2,* Downgraded Android material library which causes multiple crashes.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100209.txt,2,* Updated Tor Snowflake bridge to version v2.9.1.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100209.txt,4,* Added exclude UDP from Tor and Bypass app options.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100209.txt,4,* Added exclude UDP from Tor and Bypass app options.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100244.txt,3,"* Updated Tor obfuscators: WebTunnel, Lyrebird, SnowFlake."
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100244.txt,4,* Improved IPv6 handling in VPN mode.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100244.txt,3,"* Updated Tor obfuscators: WebTunnel, Lyrebird, SnowFlake."
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100200.txt,2,* Updated Tor to version 4.8.7.
InviZible-master,dns,fastlane/metadata/android/en-US/changelogs/100072.txt,6,"* Fixed use of system DNS when ""ignore_system_dns"" option is disabled."
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100072.txt,5,* Fixed modules ports changing.
InviZible-master,firewall_policy,fastlane/metadata/android/en-US/changelogs/100137.txt,3,* Fixed firewall view.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100137.txt,5,* Fixed display of warning about arp spoofing attack if app is launched.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100223.txt,2,* Updated Tor.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100223.txt,3,* Updated Tor lyrebird obfuscating proxy.
InviZible-master,firewall_policy,fastlane/metadata/android/en-US/changelogs/100223.txt,5,* Fascist Firewall option is blocked if inappropriate bridges are selected.
InviZible-master,deployment_ops,fastlane/metadata/android/en-US/changelogs/100223.txt,5,* Fascist Firewall option is blocked if inappropriate bridges are selected.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100223.txt,3,* Updated Tor lyrebird obfuscating proxy.
InviZible-master,observability,fastlane/metadata/android/en-US/changelogs/100203.txt,3,* Improved real-time connection logs.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100181.txt,4,* Updated default Tor bridges.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100255.txt,2,* Updated Tor to version 4.8.17.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100255.txt,3,* Fixes related to SNI spoofing for webtunnel bridges.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100255.txt,3,* Fixes related to SNI spoofing for webtunnel bridges.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100250.txt,4,* Added feature for local domains resolution in VPN mode.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100250.txt,3,* Dropped support for Android 4.4.2 as the development libraries no longer support it.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100250.txt,5,* Fixed support for dual apps.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100250.txt,2,* Incremented target SDK to Android 15.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100250.txt,3,* Dropped support for Android 4.4.2 as the development libraries no longer support it.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100246.txt,2,* Updated Tor to version 4.8.14.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100246.txt,4,* Updated Tor SnowFlake obfuscating proxy.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100246.txt,4,* Updated Tor SnowFlake obfuscating proxy.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100093.txt,3,* Attempting to fix autorun on Android version 9-10
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100093.txt,3,* Attempting to fix autorun on Android version 9-10
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100187.txt,3,* Added support for the Tor Conjure bridge.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100187.txt,3,* Added support for the Tor Conjure bridge.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100187.txt,4,* Fixed using Fastly server with Snowflake on Android versions below 8.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100232.txt,2,* Updated Tor.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100157.txt,2,* Updated Tor.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100157.txt,3,* Implemented Tor bridges sorting and swipe to refresh bridges ping.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100157.txt,4,* Implemented the use of Tor relays as default vanilla bridges.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100157.txt,3,* Implemented Tor bridges sorting and swipe to refresh bridges ping.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100124.txt,2,* Updated Tor.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100199.txt,2,* Added TrackHostExits option to Tor settings.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100199.txt,3,* Fixed the Tor WebTunnel bridge failure to connect on Android versions lower than 8.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100199.txt,3,* Fixed the Tor WebTunnel bridge failure to connect on Android versions lower than 8.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100196.txt,2,* Improved Tor WebTunnel bridge censorship resistance.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100196.txt,3,* Improved Tor Snowflake bridge connection stability.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100196.txt,5,* Fixed display of ping and country for some WebTunnel bridges.
InviZible-master,tls_crypto,fastlane/metadata/android/en-US/changelogs/100196.txt,4,* Fixed adding meek_lite bridges with utls option.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100196.txt,5,* Fixed display of ping and country for some WebTunnel bridges.
InviZible-master,dns,fastlane/metadata/android/en-US/changelogs/100218.txt,2,* Added DNSCrypt ODoH servers support.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100218.txt,3,* Updated default Tor bridges.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100218.txt,2,* Added DNSCrypt ODoH servers support.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100207.txt,3,* Added DormantClientTimeout option to Tor settings.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100207.txt,4,* Updated Tor Snowflake bridge to version v2.9.0.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100259.txt,2,* Updated Tor to version 4.8.18.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100259.txt,3,* Updated SnowFlake and WebTunnel obfuscators.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100259.txt,6,* Fixed adding webtunnel bridges with a predefined IP address.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100259.txt,7,* Fixed adding webtunnel bridges with a port in the URL.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100259.txt,7,* Fixed adding webtunnel bridges with a port in the URL.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100259.txt,5,* Disabled fast network switching for Pixel devices running Android 16.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100259.txt,3,* Updated SnowFlake and WebTunnel obfuscators.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100062.txt,3,* Implemented clear module folder option for Tor and I2P.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100062.txt,4,* Changed Tor configuration to stay active longer in the background.
InviZible-master,firewall_policy,fastlane/metadata/android/en-US/changelogs/100062.txt,2,"* Implemented ""Refresh rules"" option to control iptables rules update on every connectivity change."
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100170.txt,2,* Updated Tor to version 4.7.8.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100170.txt,3,* Updated Tor snowflake bridge.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100153.txt,2,* Updated Tor to version 4.6.10.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100153.txt,3,* Fixed infinite connecting status in notification.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100162.txt,3,* Fixed the ARP spoofing detector false positives on some devices.
InviZible-master,firewall_policy,fastlane/metadata/android/en-US/changelogs/100162.txt,2,* Fixed using Root firewall when Refresh rules option is disabled.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100162.txt,3,* Fixed the ARP spoofing detector false positives on some devices.
InviZible-master,firewall_policy,fastlane/metadata/android/en-US/changelogs/100222.txt,2,* Fascist Firewall automatically turns off when inappropriate bridges are selected.
InviZible-master,deployment_ops,fastlane/metadata/android/en-US/changelogs/100222.txt,2,* Fascist Firewall automatically turns off when inappropriate bridges are selected.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100164.txt,2,* Updated Tor to version 4.7.7.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100164.txt,3,* Updated Tor snowflake bridge.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100164.txt,4,* Improved requesting new Tor bridges.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100164.txt,6,* Fixed compatibility with android 4.4.2.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100212.txt,2,* Updated Tor.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100212.txt,3,* Updated Tor Snowflake bridge to version v2.9.2.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100212.txt,6,* Updated Tor Lirebird and WebTunnel bridges.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100109.txt,4,* Changed method of defining own uid to fix backup and restore using third party applications.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100109.txt,5,* Fixed using a proxy with the FixTTL option enabled.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100109.txt,4,* Changed method of defining own uid to fix backup and restore using third party applications.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100265.txt,2,* Improved censorship resistance of webtunnel bridges.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100265.txt,3,* Fixed using webtunnel bridges with SNI spoofing.
InviZible-master,interception_evasion,fastlane/metadata/android/en-US/changelogs/100265.txt,3,* Fixed using webtunnel bridges with SNI spoofing.
InviZible-master,scanning_diag,fastlane/metadata/android/en-US/changelogs/100138.txt,3,* Added tiles to Android Quick Settings for starting/stopping modules.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100138.txt,3,* Added tiles to Android Quick Settings for starting/stopping modules.
InviZible-master,mobile_ui,fastlane/metadata/android/en-US/changelogs/100138.txt,4,* Preparing the app for Android 12.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100227.txt,2,* Updated Tor to version 4.8.12.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100227.txt,3,* Implemented Tor isolate by app option.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100243.txt,2,* Added x86_64 version for ChromeOS and emulators.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100243.txt,3,* Updated Tor.
InviZible-master,proxy_tunnel,fastlane/metadata/android/en-US/changelogs/100243.txt,6,* Optimized performance in VPN mode.
