donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/README.md,496743081b5f4558d32fdaca12435b6d8efe9e4403ffaf3ba369f51b35ccd8bc,4702,.md,Markdown,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/tsig.go,4549616039096d4eb1c27c88b0641c11c571ccb88b350f0ebcf414d24480706b,8108,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/sig0.go,0e7b707447fe5486429a7d85ff3593bbd440aff9c5b4c5c796a485ad17638c8a,5088,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/sanitize.go,241effca70275738e5b8b1757a7e5351a31cbc018d057eb19d288c50ef14ad5c,2027,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/AUTHORS,74a7b790488334d8a15bb0349ef1ceed3d4bb107f1c175460d5049217f0b5b89,27,[none],Unknown,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/labels.go,474b87ffe7fbe4bc1638d61330cf0b5086d6b8bf0c769be018d1ede2303d240f,3667,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/COPYRIGHT,66550c0ad5ca7ec1e08683e5f872cc45c741f311eee3b8ee484206ecbf9c740d,512,[none],Unknown,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/edns.go,57de61ca56227a20029a22930b21e46412eefe76b6a4ee282268934b4e714044,14416,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/LICENSE,e803b4a863454ad503c61e5ac8592ea000d7ee90734b55239d0e6c3d9b53f901,1615,[none],Unknown,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/dnssec_keyscan.go,9abd43fd16c9637a2c4056d451c68e2550bcf43a9f25a885b6bb07623b15918a,5482,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/udp_linux.go,81b4a54abb317695092da74c53a671ed56726b899fa12d776fc5553e2bed31c0,2124,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/scanner.go,2cc5efd1ee031dfedfac9ac5594387630c9784280c962db372976283e32eef97,808,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/dnssec_privkey.go,97e79d490a355d800a77efbbbbef090867fa9f21566c1473ea814919517df991,2770,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/rawmsg.go,d8ae37dcce6c781a18c6043e7b2d88256eb1995b16fe3176c7bd565acce2c5c4,2143,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/dnssec_keygen.go,a816d91e067e090012e82284aa1d7bc8f0bf1d9ee252c4481baab809854bc34f,3900,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/client.go,4d5c4b9b6e950ae7aaa936ed7fb34b5b4fd0ce92c3d2176fcd47d836978f2617,11162,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
dns-over-https-proxy-master(1).zip,dns-over-https-proxy-master/vendor/github.com/miekg/dns/defaults.go,d938971d6d7780bdc186d9711acb5eecd39e2b858279478677487fd45aa17dbf,7987,.go,Go,vendored,derived,PR222-S005,exact-byte historical regular-file revalidation; prior fine-grained semantics retained
