predecessor_wave,predecessor_record_id,donor,domain,value_unit,donor_path,donor_sha256,predecessor_disposition,predecessor_validation_status,post_refactor_228_status,post_refactor_228_record_ids,fresh_source_hash_verified,post_refactor_228_rationale
226,PR226-F0137,shadowsocks-rust,file:crates/shadowsocks-service/src/local/http/server.rs,crates/shadowsocks-service/src/local/http/server.rs file semantics,crates/shadowsocks-service/src/local/http/server.rs,136f77868c9f2c3a330ab358e5cfc0c6ce8f6e450807e306464cbd29b6d6b653,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0138,shadowsocks-rust,file:crates/shadowsocks-service/src/local/http/tokio_rt.rs,crates/shadowsocks-service/src/local/http/tokio_rt.rs file semantics,crates/shadowsocks-service/src/local/http/tokio_rt.rs,596fcba17f15c1e397d091aa45e00698a65e31760b46cd0c5544633bcec98001,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0139,shadowsocks-rust,file:crates/shadowsocks-service/src/local/http/utils.rs,crates/shadowsocks-service/src/local/http/utils.rs file semantics,crates/shadowsocks-service/src/local/http/utils.rs,488a67ddce67b14894163ec415fd95cb001b3d2a1da8d7d2fefdd3bc1b173390,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0140,shadowsocks-rust,file:crates/shadowsocks-service/src/local/loadbalancing/mod.rs,crates/shadowsocks-service/src/local/loadbalancing/mod.rs file semantics,crates/shadowsocks-service/src/local/loadbalancing/mod.rs,ab4f9079cbbad7dc060e7bdec6ef779a2a4928b9539e04a956353227b5fa1bb9,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0141,shadowsocks-rust,file:crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs file semantics,crates/shadowsocks-service/src/local/loadbalancing/ping_balancer.rs,6b3d9bc87f0b113e863a0f12dcd9c30068b85d4ff4d94f4f3e7e8804c604e32d,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0142,shadowsocks-rust,file:crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs file semantics,crates/shadowsocks-service/src/local/loadbalancing/server_data.rs,2dd07408ba0ab56783842cc3fc026ee93ebdcf7d2d376d40ea867d924cc672c9,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0143,shadowsocks-rust,file:crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs file semantics,crates/shadowsocks-service/src/local/loadbalancing/server_stat.rs,5399d008c4cf0ae193ae6fdcea3ddec085cdc18f6957773a2c0792bfee595db3,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0144,shadowsocks-rust,file:crates/shadowsocks-service/src/local/mod.rs,crates/shadowsocks-service/src/local/mod.rs file semantics,crates/shadowsocks-service/src/local/mod.rs,df41852921a5a0872d1eb684f1a0fd7c8da0a4ac41eebb26c566a40f06f7e4a9,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0145,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/mod.rs,crates/shadowsocks-service/src/local/net/mod.rs file semantics,crates/shadowsocks-service/src/local/net/mod.rs,6a8ae1f748b37f300bccc4766d58c46c918e7b052bc2e3969713992d8c11fc0c,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0146,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/tcp/auto_proxy_io.rs,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_io.rs file semantics,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_io.rs,3413f5e4a7c61e0e72f4fa33f9003cc8a101ae45e04a393836b2b89033438876,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0147,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs file semantics,crates/shadowsocks-service/src/local/net/tcp/auto_proxy_stream.rs,7ee68d81307693e39352c33fd0384fdea2ad334ec46ad016a52616e219db932a,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0148,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/tcp/listener.rs,crates/shadowsocks-service/src/local/net/tcp/listener.rs file semantics,crates/shadowsocks-service/src/local/net/tcp/listener.rs,34f7ed08e2f0bfd1960177958d14abc129f24f84a69adeb3d83e8aa22455b494,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0149,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/tcp/mod.rs,crates/shadowsocks-service/src/local/net/tcp/mod.rs file semantics,crates/shadowsocks-service/src/local/net/tcp/mod.rs,4bf00cd1062bb2449891c50a9f03e1812ec69b09bd6ddf37c3e0cb5070badeed,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0150,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/udp/association.rs,crates/shadowsocks-service/src/local/net/udp/association.rs file semantics,crates/shadowsocks-service/src/local/net/udp/association.rs,3cbae7118cea6ce221ad122f663b4e61be32a9e8c78a59a9519d33893ba33218,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0151,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/udp/listener.rs,crates/shadowsocks-service/src/local/net/udp/listener.rs file semantics,crates/shadowsocks-service/src/local/net/udp/listener.rs,7b9031a0ce4ca6cb1a4f0eb4d88c9b923cd9ddfef6c49f573331bfeb4ff834ef,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0152,shadowsocks-rust,file:crates/shadowsocks-service/src/local/net/udp/mod.rs,crates/shadowsocks-service/src/local/net/udp/mod.rs file semantics,crates/shadowsocks-service/src/local/net/udp/mod.rs,19b2c390f1a78e8e05f90ad6027c4f8909481c44e74fde0d950d1100e6508a70,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0153,shadowsocks-rust,file:crates/shadowsocks-service/src/local/online_config/content_encoding.rs,crates/shadowsocks-service/src/local/online_config/content_encoding.rs file semantics,crates/shadowsocks-service/src/local/online_config/content_encoding.rs,3906a037d0aca7fe507cde7eeadc0bf52f33ac57786046d61616abed97a12801,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0154,shadowsocks-rust,file:crates/shadowsocks-service/src/local/online_config/mod.rs,crates/shadowsocks-service/src/local/online_config/mod.rs file semantics,crates/shadowsocks-service/src/local/online_config/mod.rs,0068aee38d73b1b3e5b9e5c8028d4cb074ef08b3391628ac81583ee2599e5f3f,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0155,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/mod.rs,crates/shadowsocks-service/src/local/redir/mod.rs file semantics,crates/shadowsocks-service/src/local/redir/mod.rs,7060f3d31a9e1b9c4c340d42e39d813f253fd2f5e0f31d3254c549e45621217e,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0156,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/redir_ext.rs,crates/shadowsocks-service/src/local/redir/redir_ext.rs file semantics,crates/shadowsocks-service/src/local/redir/redir_ext.rs,bb41e3372fc8e74f402ea6c41ceb415270ea5dc0324d2964d8050b3fb879ef6f,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0157,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/server.rs,crates/shadowsocks-service/src/local/redir/server.rs file semantics,crates/shadowsocks-service/src/local/redir/server.rs,deab2021999b0590722978f1702a7e4cbf8ca2cf04e0c04efecb5fd88cf11b0d,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0158,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/sys/mod.rs,crates/shadowsocks-service/src/local/redir/sys/mod.rs file semantics,crates/shadowsocks-service/src/local/redir/sys/mod.rs,898d1eabe9a086c78e5ff5b1a26fa5a163a8f39b56d8036c23a8df2d40ccf583,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0159,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/sys/unix/bsd_pf.rs,crates/shadowsocks-service/src/local/redir/sys/unix/bsd_pf.rs file semantics,crates/shadowsocks-service/src/local/redir/sys/unix/bsd_pf.rs,f4c74eb5ce806f404b344a0c2d4f91760aae78f53415878803745c79886905b4,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0160,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/sys/unix/mod.rs,crates/shadowsocks-service/src/local/redir/sys/unix/mod.rs file semantics,crates/shadowsocks-service/src/local/redir/sys/unix/mod.rs,f7401fd1d5f4d0185a2a8eaef7dd77bf3366198deaf0025bea506956f064d93d,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0161,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_freebsd.rs,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_freebsd.rs file semantics,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_freebsd.rs,fc16f773f577f037eb8f19d47c0597d3510ef6b82cbeba7fe4be10f3ef27b8eb,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0162,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs file semantics,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_macos.rs,c42f2035c22b70f04c302e2c117398905c19fc4f49759840d66e8baacc6a4419,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0163,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_openbsd.rs,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_openbsd.rs file semantics,crates/shadowsocks-service/src/local/redir/sys/unix/pfvar_bindgen_openbsd.rs,8320aa10ae4d7c4c9418d30f8feb77f971948a218ab3abf12855e9dd6ec94e61,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0164,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/tcprelay/mod.rs,crates/shadowsocks-service/src/local/redir/tcprelay/mod.rs file semantics,crates/shadowsocks-service/src/local/redir/tcprelay/mod.rs,3c716743e9f02f4468fc2a5315eb01cb6e73c710cfd89abc05752e8a43e46d88,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0165,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/tcprelay/sys/mod.rs,crates/shadowsocks-service/src/local/redir/tcprelay/sys/mod.rs file semantics,crates/shadowsocks-service/src/local/redir/tcprelay/sys/mod.rs,2cdbe5f84222dfde76f7888db3f9762e053e8cf5c8a28a2a30f1584364cb0af4,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0166,shadowsocks-rust,file:crates/shadowsocks-service/src/local/redir/tcprelay/sys/unix/bsd.rs,crates/shadowsocks-service/src/local/redir/tcprelay/sys/unix/bsd.rs file semantics,crates/shadowsocks-service/src/local/redir/tcprelay/sys/unix/bsd.rs,b43ecf760c9faf0bfe0c9831275c394ee311f0aa48803dd72a74ab5f6f2653c3,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
