record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR232-M0137,PR232-R003,CG232-outline-client-a10ea5dea1,outline-client,module-accountability,src/www/messages/zh-CN.json module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/messages/zh-CN.json,a8761798c420864b4fbf282d310401c877c0a71042a876c9ab016de7ad221a67,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0138,PR232-R003,CG232-outline-client-fc2f6c850c,outline-client,module-accountability,src/www/messages/zh-TW.json module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/messages/zh-TW.json,184fc2ff4201813219d08ec50c6278b7a2d03484d34cc3108d485641fc9ff734,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0139,PR232-R003,CG232-outline-client-9124289df1,outline-client,module-accountability,src/www/model/errors.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/model/errors.ts,4cd4cc32c918d3658f52462865beaab407b35591825863a2415bc190a48ae7b2,n/a,module mechanism review,one-to-many,focused-adoption-or-guardrail,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0140,PR232-R003,CG232-outline-client-40b9e3cc1d,outline-client,module-accountability,src/www/model/events.spec.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/model/events.spec.ts,569312a5bb157bd8616966146d959eecd34c02d07a15f062b04ee3f9555f638d,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0141,PR232-R003,CG232-outline-client-faad5fa41f,outline-client,module-accountability,src/www/model/events.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/model/events.ts,bb345270866e720251e280845ca6783afe4e93cce73e7d3b311c930655a04645,n/a,module mechanism review,one-to-many,focused-adoption-or-guardrail,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0142,PR232-R003,CG232-outline-client-3bbab97a15,outline-client,module-accountability,src/www/model/server.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/model/server.ts,ff938974f21f932276c8c943daa63ea50d5330d9a591a1bb5110e37ff4e435ba,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0143,PR232-R003,CG232-outline-client-55ec35f630,outline-client,module-accountability,src/www/start.action.mjs module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/start.action.mjs,56c005d746337cacc1814862d0aa4857e9d4664f28ee4a7392cccb3a213ef3ce,n/a,module mechanism review,one-to-many,accounted-reference,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0144,PR232-R003,CG232-outline-client-13e0d4bc4d,outline-client,module-accountability,src/www/storybook.action.mjs module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/storybook.action.mjs,27af8ae37b630180cc4a36ee9576359b68f1a08fb58a71f1a447ea5428713ce3,n/a,module mechanism review,one-to-many,accounted-reference,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0145,PR232-R003,CG232-outline-client-2d0878da0c,outline-client,module-accountability,src/www/style.css module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/style.css,ce4642aa52c2d88f724be66489dff53636f7cab63dfda9310434a25f6d2df68a,n/a,module mechanism review,one-to-many,accounted-reference,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0146,PR232-R003,CG232-outline-client-f5c25254bc,outline-client,module-accountability,src/www/test.action.mjs module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/test.action.mjs,2f6e921b881ac59abf21f5964b06c180858533c48cfad39c04c7093193f19891,n/a,module mechanism review,one-to-many,accounted-reference,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0147,PR232-R003,CG232-outline-client-901dee7559,outline-client,module-accountability,src/www/tsconfig.json module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/tsconfig.json,7e71006668e278fe22f3015ae96f0c2349ffe4ab62f7552ddc70584ef5b93c42,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0148,PR232-R003,CG232-outline-client-1795563734,outline-client,module-accountability,src/www/types/clipboard.d.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/types/clipboard.d.ts,4b04603437dc487caaf58353d245a17339b0d4ef353d10443d362f3322840c32,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0149,PR232-R003,CG232-outline-client-43019de2cf,outline-client,module-accountability,src/www/types/shims.d.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/types/shims.d.ts,a893c8837d7b81eef2b98c364756dd26411a0f3e4f3fd2ed7dcc8ca491ddd928,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
